Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,content,,answer
10,1606388782109,26/11/2020 11:06:22,1606388782721,0,26/11/2020 11:06:22,28606,13,task-z5g6,,8128112,BLIND,2417762,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1920x1080,1920x937,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,8,3,1,Screen 1,buttonA,response_button_text,3820.255000013276,,,"Yes, they contain a multivariable correlation",1,1,0,0,,,,1,,trial,data2_Mixed_ABX.png,,"Yes, they contain a multivariable correlation"
11,1606388787002,26/11/2020 11:06:27,1606388787605,0,26/11/2020 11:06:27,28606,13,task-z5g6,,8128112,BLIND,2417762,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1920x1080,1920x937,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,9,4,1,Screen 1,buttonB,response_button_text,4871.715000001132,,,"No, they do not contain a multivariable correlation",1,1,0,0,,,,1,,trial,data1_Mixed_BX.png,,"No, they do not contain a multivariable correlation"
12,1606388787174,26/11/2020 11:06:27,1606388787626,0,26/11/2020 11:06:27,28606,13,task-z5g6,,8128112,BLIND,2417762,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1920x1080,1920x937,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,10,1,1,Screen 1,slider,response_slider_initialValue,0,,,50,,0,1,0,,,,1,,end,,,
13,1606388793295,26/11/2020 11:06:33,1606388793906,0,26/11/2020 11:06:33,28606,13,task-z5g6,,8128112,BLIND,2417762,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1920x1080,1920x937,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,10,1,1,Screen 1,slider,response_slider_endValue,6281.604999996489,,,78,,0,1,0,,,,1,,end,,,
14,1606388793467,26/11/2020 11:06:33,1606388793907,0,26/11/2020 11:06:33,28606,13,task-z5g6,,8128112,BLIND,2417762,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1920x1080,1920x937,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,10,1,1,Screen 1,continueButton,continue_button,6281.604999996489,,,,,0,1,0,,,,1,,end,,,
15,1606388799374,26/11/2020 11:06:39,1606388799994,0,26/11/2020 11:06:39,28606,13,task-z5g6,,8128112,BLIND,2417762,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1920x1080,1920x937,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,10,1,2,Screen 2,button,continue_button,6079.889999993611,,,,,0,1,0,,,,1,,end,,,
16,1606388799529,26/11/2020 11:06:39,1606388799997,0,26/11/2020 11:06:39,28606,13,task-z5g6,,8128112,BLIND,2417762,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.66,1920x1080,1920x937,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,,,END TASK,,,,,249994,,,,,0,1,0,,,,,,,,,
1,1606388092586,26/11/2020 10:54:52,1606388092464,0,26/11/2020 10:54:52,28606,13,task-z5g6,,8127913,BLIND,2417757,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1606388173289,26/11/2020 10:56:13,1606388173256,0,26/11/2020 10:56:13,28606,13,task-z5g6,,8127913,BLIND,2417757,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,1,1,1,Screen 1,advancementZone,continue_button,80727.24500000004,,,,,0,1,0,,,,,,taskIntroduction,,,
3,1606388188288,26/11/2020 10:56:28,1606388188248,0,26/11/2020 10:56:28,28606,13,task-z5g6,,8127913,BLIND,2417757,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,2,1,1,Screen 1,advancementZone,continue_button,14969.680000000153,,,,,0,1,0,,,,1,,instruction,PAP_subset2and3.png,,
4,1606388189709,26/11/2020 10:56:29,1606388189352,0,26/11/2020 10:56:29,28606,13,task-z5g6,,8127913,BLIND,2417757,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,2,1,2,Screen 2,advancementZone,continue_button,1089.9049999989074,,,,,0,1,0,,,,1,,instruction,PAP_subset2and3.png,,
5,1606388193698,26/11/2020 10:56:33,1606388193552,0,26/11/2020 10:56:33,28606,13,task-z5g6,,8127913,BLIND,2417757,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,3,1,1,Screen 1,buttonB,response_button_text,4144.775000000664,,,"No, they do not contain a multivariable correlation",1,0,1,0,,,,1,1,example,dataExample_Mixed_ABX.png,,"Yes, they contain a multivariable correlation"
6,1606388194495,26/11/2020 10:56:34,1606388194438,0,26/11/2020 10:56:34,28606,13,task-z5g6,,8127913,BLIND,2417757,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,3,1,1,Screen 1,buttonA,response_button_text,5032.745000000432,,,"Yes, they contain a multivariable correlation",2,1,0,0,,,,1,1,example,dataExample_Mixed_ABX.png,,"Yes, they contain a multivariable correlation"
7,1606388196229,26/11/2020 10:56:36,1606388196180,0,26/11/2020 10:56:36,28606,13,task-z5g6,,8127913,BLIND,2417757,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,4,2,1,Screen 1,buttonA,response_button_text,1483.4050000008574,,,"Yes, they contain a multivariable correlation",1,0,1,0,,,,1,1,example,dataExample_Mixed_BX.png,,"No, they do not contain a multivariable correlation"
8,1606388196995,26/11/2020 10:56:36,1606388196916,0,26/11/2020 10:56:36,28606,13,task-z5g6,,8127913,BLIND,2417757,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,4,2,1,Screen 1,buttonB,response_button_text,2219.4500000005064,,,"No, they do not contain a multivariable correlation",2,1,0,0,,,,1,1,example,dataExample_Mixed_BX.png,,"No, they do not contain a multivariable correlation"
9,1606388198651,26/11/2020 10:56:38,1606388198280,0,26/11/2020 10:56:38,28606,13,task-z5g6,,8127913,BLIND,2417757,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,5,1,1,Screen 1,advancementZone,continue_button,1144.0650000004098,,,,,0,1,0,,,,1,,start,,,
10,1606388200323,26/11/2020 10:56:40,1606388200280,0,26/11/2020 10:56:40,28606,13,task-z5g6,,8127913,BLIND,2417757,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,6,1,1,Screen 1,buttonA,response_button_text,1964.7949999998673,,,"Yes, they contain a multivariable correlation",1,1,0,0,,,,1,,trial,data1_Mixed_ABX.png,,"Yes, they contain a multivariable correlation"
11,1606388201910,26/11/2020 10:56:41,1606388201864,0,26/11/2020 10:56:41,28606,13,task-z5g6,,8127913,BLIND,2417757,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,7,2,1,Screen 1,buttonA,response_button_text,1555.659999999989,,,"Yes, they contain a multivariable correlation",1,1,0,0,,,,1,,trial,data3_Mixed_ABX.png,,"Yes, they contain a multivariable correlation"
12,1606388203191,26/11/2020 10:56:43,1606388203136,0,26/11/2020 10:56:43,28606,13,task-z5g6,,8127913,BLIND,2417757,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,8,3,1,Screen 1,buttonB,response_button_text,1241.024999999354,,,"No, they do not contain a multivariable correlation",1,1,0,0,,,,1,,trial,data4_Mixed_BX.png,,"No, they do not contain a multivariable correlation"
13,1606388204144,26/11/2020 10:56:44,1606388204096,0,26/11/2020 10:56:44,28606,13,task-z5g6,,8127913,BLIND,2417757,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,9,4,1,Screen 1,buttonA,response_button_text,934.2299999989336,,,"Yes, they contain a multivariable correlation",1,1,0,0,,,,1,,trial,data2_Mixed_ABX.png,,"Yes, they contain a multivariable correlation"
14,1606388204876,26/11/2020 10:56:44,1606388204116,0,26/11/2020 10:56:44,28606,13,task-z5g6,,8127913,BLIND,2417757,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,10,1,1,Screen 1,slider,response_slider_initialValue,0,,,50,,0,1,0,,,,1,,end,,,
15,1606388206173,26/11/2020 10:56:46,1606388206128,0,26/11/2020 10:56:46,28606,13,task-z5g6,,8127913,BLIND,2417757,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,10,1,1,Screen 1,slider,response_slider_endValue,2014.6649999987858,,,88,,0,1,0,,,,1,,end,,,
16,1606388206267,26/11/2020 10:56:46,1606388206130,0,26/11/2020 10:56:46,28606,13,task-z5g6,,8127913,BLIND,2417757,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,10,1,1,Screen 1,continueButton,continue_button,2014.6649999987858,,,,,0,1,0,,,,1,,end,,,
17,1606388209073,26/11/2020 10:56:49,1606388209026,0,26/11/2020 10:56:49,28606,13,task-z5g6,,8127913,BLIND,2417757,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,10,1,2,Screen 2,button,continue_button,2885.1549999999406,,,,,0,1,0,,,,1,,end,,,
18,1606388209151,26/11/2020 10:56:49,1606388209031,0,26/11/2020 10:56:49,28606,13,task-z5g6,,8127913,BLIND,2417757,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1920x1080,1920x937,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,,,END TASK,,,,,116568,,,,,0,1,0,,,,,,,,,
1,1606244421367,24/11/2020 19:00:21,1606244405913,1,24/11/2020 20:00:05,28606,13,task-z5g6,,8090173,BLIND,2405214,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1707x960,1707x818,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1606244439876,24/11/2020 19:00:39,1606244424489,1,24/11/2020 20:00:24,28606,13,task-z5g6,,8090173,BLIND,2405214,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1707x960,1707x818,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,1,1,1,Screen 1,advancementZone,continue_button,18520.019999938086,,,,,0,1,0,,,,,,taskIntroduction,,,
3,1606244453710,24/11/2020 19:00:53,1606244438312,1,24/11/2020 20:00:38,28606,13,task-z5g6,,8090173,BLIND,2405214,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1707x960,1707x818,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,2,1,1,Screen 1,advancementZone,continue_button,13796.945000067353,,,,,0,1,0,,,,1,,instruction,PAP_subset2and3.png,,
4,1606244454492,24/11/2020 19:00:54,1606244439109,1,24/11/2020 20:00:39,28606,13,task-z5g6,,8090173,BLIND,2405214,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1707x960,1707x818,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,2,1,2,Screen 2,advancementZone,continue_button,790.5899998731911,,,,,0,1,0,,,,1,,instruction,PAP_subset2and3.png,,
5,1606244456336,24/11/2020 19:00:56,1606244440950,1,24/11/2020 20:00:40,28606,13,task-z5g6,,8090173,BLIND,2405214,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1707x960,1707x818,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,3,1,1,Screen 1,buttonB,response_button_text,1806.7250000312924,,,"No, they do not contain a multivariable correlation",1,0,1,0,,,,1,1,example,dataExample_Mixed_ABX.png,,"Yes, they contain a multivariable correlation"
6,1606244459371,24/11/2020 19:00:59,1606244443983,1,24/11/2020 20:00:43,28606,13,task-z5g6,,8090173,BLIND,2405214,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1707x960,1707x818,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,3,1,1,Screen 1,buttonA,response_button_text,4838.239999953657,,,"Yes, they contain a multivariable correlation",2,1,0,0,,,,1,1,example,dataExample_Mixed_ABX.png,,"Yes, they contain a multivariable correlation"
7,1606244464561,24/11/2020 19:01:04,1606244449182,1,24/11/2020 20:00:49,28606,13,task-z5g6,,8090173,BLIND,2405214,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1707x960,1707x818,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,4,2,1,Screen 1,buttonA,response_button_text,4989.934999961406,,,"Yes, they contain a multivariable correlation",1,0,1,0,,,,1,1,example,dataExample_Mixed_BX.png,,"No, they do not contain a multivariable correlation"
8,1606244465405,24/11/2020 19:01:05,1606244450014,1,24/11/2020 20:00:50,28606,13,task-z5g6,,8090173,BLIND,2405214,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1707x960,1707x818,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,4,2,1,Screen 1,buttonB,response_button_text,5822.140000062063,,,"No, they do not contain a multivariable correlation",2,1,0,0,,,,1,1,example,dataExample_Mixed_BX.png,,"No, they do not contain a multivariable correlation"
9,1606244466687,24/11/2020 19:01:06,1606244451302,1,24/11/2020 20:00:51,28606,13,task-z5g6,,8090173,BLIND,2405214,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1707x960,1707x818,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,5,1,1,Screen 1,advancementZone,continue_button,1083.8050001766533,,,,,0,1,0,,,,1,,start,,,
10,1606244471674,24/11/2020 19:01:11,1606244456286,1,24/11/2020 20:00:56,28606,13,task-z5g6,,8090173,BLIND,2405214,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1707x960,1707x818,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,6,1,1,Screen 1,buttonA,response_button_text,4967.685000039637,,,"Yes, they contain a multivariable correlation",1,0,1,0,,,,1,,trial,data3_Mixed_BX.png,,"No, they do not contain a multivariable correlation"
11,1606244472830,24/11/2020 19:01:12,1606244457446,1,24/11/2020 20:00:57,28606,13,task-z5g6,,8090173,BLIND,2405214,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1707x960,1707x818,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,7,2,1,Screen 1,buttonA,response_button_text,1143.0949999485165,,,"Yes, they contain a multivariable correlation",1,0,1,0,,,,1,,trial,data4_Mixed_BX.png,,"No, they do not contain a multivariable correlation"
12,1606244474215,24/11/2020 19:01:14,1606244458829,1,24/11/2020 20:00:58,28606,13,task-z5g6,,8090173,BLIND,2405214,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1707x960,1707x818,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,8,3,1,Screen 1,buttonB,response_button_text,1363.8200000859797,,,"No, they do not contain a multivariable correlation",1,1,0,0,,,,1,,trial,data1_Mixed_BX.png,,"No, they do not contain a multivariable correlation"
13,1606244475700,24/11/2020 19:01:15,1606244460310,1,24/11/2020 20:01:00,28606,13,task-z5g6,,8090173,BLIND,2405214,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1707x960,1707x818,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,9,4,1,Screen 1,buttonA,response_button_text,1463.939999928698,,,"Yes, they contain a multivariable correlation",1,1,0,0,,,,1,,trial,data2_Mixed_ABX.png,,"Yes, they contain a multivariable correlation"
14,1606244475762,24/11/2020 19:01:15,1606244460327,1,24/11/2020 20:01:00,28606,13,task-z5g6,,8090173,BLIND,2405214,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1707x960,1707x818,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,10,1,1,Screen 1,slider,response_slider_initialValue,0,,,50,,0,1,0,,,,1,,end,,,
15,1606244477830,24/11/2020 19:01:17,1606244462453,1,24/11/2020 20:01:02,28606,13,task-z5g6,,8090173,BLIND,2405214,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1707x960,1707x818,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,10,1,1,Screen 1,slider,response_slider_endValue,2127.5000001769513,,,50,,0,1,0,,,,1,,end,,,
16,1606244477892,24/11/2020 19:01:17,1606244462455,1,24/11/2020 20:01:02,28606,13,task-z5g6,,8090173,BLIND,2405214,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1707x960,1707x818,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,10,1,1,Screen 1,continueButton,continue_button,2127.5000001769513,,,,,0,1,0,,,,1,,end,,,
17,1606244480690,24/11/2020 19:01:20,1606244465302,1,24/11/2020 20:01:05,28606,13,task-z5g6,,8090173,BLIND,2405214,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1707x960,1707x818,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,10,1,2,Screen 2,button,continue_button,2839.830000186339,,,,,0,1,0,,,,1,,end,,,
18,1606244480753,24/11/2020 19:01:20,1606244465305,1,24/11/2020 20:01:05,28606,13,task-z5g6,,8090173,BLIND,2405214,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.198,1707x960,1707x818,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,,,END TASK,,,,,59392,,,,,0,1,0,,,,,,,,,
1,1606215160102,24/11/2020 10:52:40,1606215160002,1,24/11/2020 11:52:40,28606,13,task-z5g6,,8075266,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,
2,1606215183437,24/11/2020 10:53:03,1606215183385,1,24/11/2020 11:53:03,28606,13,task-z5g6,,8075266,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,1,1,1,Screen 1,advancementZone,continue_button,23301,,,,,0,1,0,,,,,,taskIntroduction,,,
3,1606215205188,24/11/2020 10:53:25,1606215205149,1,24/11/2020 11:53:25,28606,13,task-z5g6,,8075266,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,2,1,1,Screen 1,advancementZone,continue_button,21746,,,,,0,1,0,,,,1,,instruction,PAP_subset2and3.png,,
4,1606215205965,24/11/2020 10:53:25,1606215205918,1,24/11/2020 11:53:25,28606,13,task-z5g6,,8075266,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,2,1,2,Screen 2,advancementZone,continue_button,762,,,,,0,1,0,,,,1,,instruction,PAP_subset2and3.png,,
5,1606215209510,24/11/2020 10:53:29,1606215209452,1,24/11/2020 11:53:29,28606,13,task-z5g6,,8075266,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,3,1,1,Screen 1,buttonA,response_button_text,3512,,,"Yes, they contain a multivariable correlation",1,1,0,0,,,,1,1,example,dataExample_Mixed_ABX.png,,"Yes, they contain a multivariable correlation"
6,1606215214107,24/11/2020 10:53:34,1606215214067,1,24/11/2020 11:53:34,28606,13,task-z5g6,,8075266,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,4,2,1,Screen 1,buttonA,response_button_text,4409,,,"Yes, they contain a multivariable correlation",1,0,1,0,,,,1,1,example,dataExample_Mixed_BX.png,,"No, they do not contain a multivariable correlation"
7,1606215214953,24/11/2020 10:53:34,1606215214905,1,24/11/2020 11:53:34,28606,13,task-z5g6,,8075266,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,4,2,1,Screen 1,buttonB,response_button_text,5249,,,"No, they do not contain a multivariable correlation",2,1,0,0,,,,1,1,example,dataExample_Mixed_BX.png,,"No, they do not contain a multivariable correlation"
8,1606215216188,24/11/2020 10:53:36,1606215216134,1,24/11/2020 11:53:36,28606,13,task-z5g6,,8075266,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 3: Identify correlation inside and outside the display,11,spreadsheet,spreadsheet,5,1,1,Screen 1,advancementZone,continue_button,1029,,,,,0,1,0,,,,1,,start,,,
