Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,content,answer,,ANSWER
6,1606214602858,24/11/2020 10:43:22,1606214602797,1,24/11/2020 11:43:22,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,12,1,1,Screen 1,buttonA,response_button_text,27497,,,"Yes, they are correlated",1,1,0,0,,,,2,2,example,dataExample_PSP_ABX.png,"Yes, they are correlated",,
7,1606214614611,24/11/2020 10:43:34,1606214614573,1,24/11/2020 11:43:34,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,13,2,1,Screen 1,buttonA,response_button_text,11579,,,"Yes, they are correlated",1,0,1,0,,,,2,2,example,dataExample_PSP_AB.png,"No, they are not correlated",,
8,1606214622506,24/11/2020 10:43:42,1606214622459,1,24/11/2020 11:43:42,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,13,2,1,Screen 1,buttonB,response_button_text,19465,,,"No, they are not correlated",2,1,0,0,,,,2,2,example,dataExample_PSP_AB.png,"No, they are not correlated",,
9,1606214629367,24/11/2020 10:43:49,1606214629319,1,24/11/2020 11:43:49,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,14,1,1,Screen 1,advancementZone,continue_button,6663,,,,,0,1,0,,,,2,,start,,,,
10,1606214640092,24/11/2020 10:44:00,1606214640040,1,24/11/2020 11:44:00,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,15,1,1,Screen 1,buttonA,response_button_text,10709,,,"Yes, they are correlated",1,1,0,0,,,,2,,trial,data1_PSP_ABX.png,"Yes, they are correlated",,
11,1606214647587,24/11/2020 10:44:07,1606214647537,1,24/11/2020 11:44:07,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,16,2,1,Screen 1,buttonA,response_button_text,7483,,,"Yes, they are correlated",1,1,0,0,,,,2,,trial,data2_PSP_BX.png,"Yes, they are correlated",,
12,1606214656715,24/11/2020 10:44:16,1606214656664,1,24/11/2020 11:44:16,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,17,3,1,Screen 1,buttonB,response_button_text,9118,,,"No, they are not correlated",1,0,1,0,,,,2,,trial,data3_PSP_ABX.png,"Yes, they are correlated",,
13,1606214662502,24/11/2020 10:44:22,1606214662449,1,24/11/2020 11:44:22,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,18,4,1,Screen 1,buttonB,response_button_text,5763,,,"No, they are not correlated",1,1,0,0,,,,2,,trial,data4_PSP_AX.png,"No, they are not correlated",,
14,1606214662568,24/11/2020 10:44:22,1606214662458,1,24/11/2020 11:44:22,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,19,1,1,Screen 1,slider,response_slider_initialValue,0,,,50,,0,1,0,,,,2,,end,,,,
15,1606214675074,24/11/2020 10:44:35,1606214675041,1,24/11/2020 11:44:35,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,19,1,1,Screen 1,slider,response_slider_endValue,12583,,,63,,0,1,0,,,,2,,end,,,,
16,1606214675153,24/11/2020 10:44:35,1606214675042,1,24/11/2020 11:44:35,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,19,1,1,Screen 1,continueButton,continue_button,12583,,,,,0,1,0,,,,2,,end,,,,
17,1606214721163,24/11/2020 10:45:21,1606214721121,1,24/11/2020 11:45:21,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,2,1,1,Screen 1,advancementZone,continue_button,46069,,,,,0,1,0,,,,1,,instructions_PCP,,,,
18,1606214774499,24/11/2020 10:46:14,1606214774466,1,24/11/2020 11:46:14,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,2,1,2,Screen 2,advancementZone,continue_button,53336,,,,,0,1,0,,,,1,,instructions_PCP,,,,
19,1606214775452,24/11/2020 10:46:15,1606214775410,1,24/11/2020 11:46:15,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,2,1,3,Screen 3,advancementZone,continue_button,939,,,,,0,1,0,,,,1,,instructions_PCP,,,,
20,1606214783455,24/11/2020 10:46:23,1606214783405,1,24/11/2020 11:46:23,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,3,3,1,Screen 1,buttonB,response_button_text,7981,,,"No, they are not correlated",1,0,1,0,,,,1,1,example,dataExample_PCP_ABX.png,"Yes, they are correlated",,
21,1606214789946,24/11/2020 10:46:29,1606214789909,1,24/11/2020 11:46:29,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,3,3,1,Screen 1,buttonA,response_button_text,14486,,,"Yes, they are correlated",2,1,0,0,,,,1,1,example,dataExample_PCP_ABX.png,"Yes, they are correlated",,
22,1606214793138,24/11/2020 10:46:33,1606214793093,1,24/11/2020 11:46:33,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,4,4,1,Screen 1,buttonB,response_button_text,2973,,,"No, they are not correlated",1,1,0,0,,,,1,1,example,dataExample_PCP_AB.png,"No, they are not correlated",,
23,1606214794888,24/11/2020 10:46:34,1606214794818,1,24/11/2020 11:46:34,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,5,2,1,Screen 1,advancementZone,continue_button,1524,,,,,0,1,0,,,,1,,start,,,,
24,1606214804451,24/11/2020 10:46:44,1606214804403,1,24/11/2020 11:46:44,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,6,5,1,Screen 1,buttonA,response_button_text,9572,,,"Yes, they are correlated",1,1,0,0,,,,1,,trial,data2_PCP_ABX.png,"Yes, they are correlated",,
25,1606214807351,24/11/2020 10:46:47,1606214807307,1,24/11/2020 11:46:47,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,7,6,1,Screen 1,buttonA,response_button_text,2893,,,"Yes, they are correlated",1,1,0,0,,,,1,,trial,data1_PCP_BX.png,"Yes, they are correlated",,
26,1606214809101,24/11/2020 10:46:49,1606214809051,1,24/11/2020 11:46:49,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,8,7,1,Screen 1,buttonB,response_button_text,1735,,,"No, they are not correlated",1,1,0,0,,,,1,,trial,data3_PCP_AB.png,"No, they are not correlated",,
27,1606214811297,24/11/2020 10:46:51,1606214811258,1,24/11/2020 11:46:51,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,9,8,1,Screen 1,buttonA,response_button_text,2188,,,"Yes, they are correlated",1,1,0,0,,,,1,,trial,data4_PCP_ABX.png,"Yes, they are correlated",,
28,1606214811375,24/11/2020 10:46:51,1606214811267,1,24/11/2020 11:46:51,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,10,2,1,Screen 1,slider,response_slider_initialValue,0,,,50,,0,1,0,,,,1,,end,,,,
29,1606214814227,24/11/2020 10:46:54,1606214814187,1,24/11/2020 11:46:54,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,10,2,1,Screen 1,slider,response_slider_endValue,2919,,,50,,0,1,0,,,,1,,end,,,,
30,1606214814301,24/11/2020 10:46:54,1606214814187,1,24/11/2020 11:46:54,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,10,2,1,Screen 1,continueButton,continue_button,2919,,,,,0,1,0,,,,1,,end,,,,
31,1606214884190,24/11/2020 10:48:04,1606214884147,1,24/11/2020 11:48:04,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,20,1,1,Screen 1,advancementZone,continue_button,69951,,,,,0,1,0,,,,3,,instructions_Mixed,,,,
32,1606214921005,24/11/2020 10:48:41,1606214920964,1,24/11/2020 11:48:40,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,20,1,2,Screen 2,advancementZone,continue_button,36807,,,,,0,1,0,,,,3,,instructions_Mixed,,,,
33,1606214921786,24/11/2020 10:48:41,1606214921740,1,24/11/2020 11:48:41,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,20,1,3,Screen 3,advancementZone,continue_button,771,,,,,0,1,0,,,,3,,instructions_Mixed,,,,
34,1606214924083,24/11/2020 10:48:44,1606214924030,1,24/11/2020 11:48:44,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,21,5,1,Screen 1,buttonA,response_button_text,2279,,,"Yes, they are correlated",1,1,0,0,,,,3,3,example,dataExample_Mixed_ABX.png,"Yes, they are correlated",,
35,1606214925810,24/11/2020 10:48:45,1606214925758,1,24/11/2020 11:48:45,28606,13,task-xe1r,,8074832,BLIND,2400235,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 78.0,1920x1080,1920x938,,Task 1: Identify correlation,25,spreadsheet,spreadsheet,22,6,1,Screen 1,buttonB,response_button_text,1525,,,"No, they are not correlated",1,1,0,0,,,,3,3,example,dataExample_Mixed_AB.png,"No, they are not correlated",,
